MNAT1,TBP
MNAT1,H4C4
MNAT1,POLR2G
MNAT1,H4C3
MNAT1,H4C2
MNAT1,POLR2D
MNAT1,GTF2H3
MNAT1,MED20
MNAT1,TAF10
MNAT1,TAF5
MNAT1,H3C13
MNAT1,PCNA
MNAT1,TAF1
MNAT1,H2AZ1
MNAT1,H3C15
MNAT1,MED16
MNAT1,BCCIP
MNAT1,GTF2F2
MNAT1,MED6
MNAT1,H4C12
MNAT1,POLR2L
MNAT1,GTF2B
MNAT1,TAF8
MNAT1,MED1
MNAT1,H3C14
MNAT1,MED29
MNAT1,MED8
MNAT1,H4C6
MNAT1,H2BC11
MNAT1,H4C14
MNAT1,GTF2E2
MNAT1,MED14
MNAT1,MED28
MNAT1,GTF2A1
MNAT1,POLR2H
MNAT1,ERCC2
MNAT1,MED25
MNAT1,GTF2H1
MNAT1,POLR2E
MNAT1,H4C1
MNAT1,H4-16
MNAT1,MED24
MNAT1,MED10
MNAT1,MED9
MNAT1,TAF13
MNAT1,MED26
MNAT1,POLR2K
MNAT1,GTF2A2
MNAT1,GTF2H2
MNAT1,POLR2A
MNAT1,POLR2C
MNAT1,GTF2F1
MNAT1,TAF9
MNAT1,MED11
MNAT1,TAF7
MNAT1,MED31
MNAT1,H4C15
MNAT1,POLR2I
MNAT1,CDK7
MNAT1,H4C5
MNAT1,MED30
MNAT1,POLR2F
MNAT1,TAF12
MNAT1,MED17
MNAT1,H4C8
MNAT1,TAF2
MNAT1,CDK9
MNAT1,GTF2H5
MNAT1,CCNT2
MNAT1,CCNT1
MNAT1,TAF3
MNAT1,MED4
CCND2,CDK4
CCND2,CDK5
CCND2,CCND1
CCND2,CDKN1B
CCND2,CDKN1C
CCND2,CDKN1A
CCND2,CDK2
CCND2,CDK6
CCND2,CCND3
RAB21,RABGEF1
LYZ,LYZL1
LYZ,CTSG
LYZ,MPO
LYZ,PRTN3
LIPG,PNLIPRP1
LIPG,LIPC
LIPG,PNPLA3
LIPG,PNPLA2
LIPG,PNLIPRP3
LIPG,CEL
LIPG,PNLIP
LIPG,LIPF
PSMC1,PSMD9
PSMC1,PSMA6
PSMC1,PSMD2
PSMC1,PSMD14
PSMC1,DESI1
PSMC1,PSMD6
PSMC1,PSMD11
PSMC1,NGLY1
PSMC1,PSMB3
PSMC1,ADRM1
PSMC1,PSMD8
PSMC1,PSMB9
PSMC1,UBXN1
PSMC1,UBC
PSMC1,PSMB7
PSMC1,DERL1
PSMC1,PSMD12
PSMC1,PSMD3
PSMC1,UCHL5
PSMC1,PAAF1
PSMC1,PSMA7
PSMC1,USP14
PSMC1,PSMA4
PSMC1,PSMB6
PSMC1,PSMA1
PSMC1,AMFR
PSMC1,PSMA8
PSMC1,PSMA5
PSMC1,PSMB5
PSMC1,PSMC5
PSMC1,PSMD7
PSMC1,PSMD10
PSMC1,RAD23B
PSMC1,PSMC6
PSMC1,UBB
PSMC1,PSMA3
PSMC1,PSMB4
PSMC1,PSMD1
PSMC1,PSMD4
PSMC1,PSMC2
PSMC1,PSMB8
PSMC1,PSMD5
PSMC1,PSMA2
PSMC1,PSMC4
PSMC1,PSMD13
PSMC1,UBQLN4
PSMC1,PSMC3
PSMC1,UBA52
PSMC1,PSMB2
PSMC1,PSMB1
PSMC1,RPS27A
GALC,UGT8
PPWD1,FRG1
PPWD1,SNRPA1
PPWD1,EIF4A3
PPWD1,CASC3
PPWD1,SYF2
PPWD1,SNRNP40
PPWD1,CWC22
PPWD1,WDR70
PPWD1,EFTUD2
PPWD1,BCAS2
PPWD1,SRRM2
PPWD1,ISY1-RAB43
PPWD1,PRPF19
PPWD1,SNRNP200
PPWD1,PLRG1
PPWD1,PRPF8
PPWD1,RBM8A
PPWD1,SNRPD2
PPWD1,MAGOH
PPWD1,SNRPG
PPWD1,MAGOHB
PPWD1,ISY1
PPWD1,CDC40
PPWD1,BUD31
PPWD1,XAB2
PPWD1,CDC5L
PPWD1,SNRPD1
PPWD1,SNRPD3
PPWD1,RBM22
PPWD1,PPIL1
PPWD1,CWC15
PPWD1,SNRPB2
PPWD1,PPIG
PPWD1,YJU2
PPWD1,AQR
PPWD1,SNRPF
PPWD1,CWC25
PPWD1,DHX38
PPWD1,SNRPB
PPWD1,SNRPE
PPWD1,PPIE
PPWD1,CRNKL1
PPWD1,SNW1
PEBP1,RAF1
PEBP1,BRAF
PEBP1,ALOX15
MOCOS,ISCU
CLEC2D,KLRC1
CLEC2D,KLRB1
LRP6,BAMBI
LRP6,DVL2
LRP6,GSK3B
LRP6,ANTXR2
LRP6,LRRK2
LRP6,FZD9
LRP6,FZD4
LRP6,FZD10
LRP6,LRP5
LRP6,ZNRF3
LRP6,WNT3
LRP6,WNT7A
LRP6,CAV1
LRP6,KREMEN1
LRP6,DKK4
LRP6,WNT1
LRP6,AXIN1
LRP6,WNT2
LRP6,PTH1R
LRP6,RSPO1
LRP6,FZD3
LRP6,APC
LRP6,FZD2
LRP6,WNT10B
LRP6,SOST
LRP6,ADGRA2
LRP6,FZD5
LRP6,ENSG00000277836
LRP6,FZD8
LRP6,DKK2
LRP6,FZD6
LRP6,WNT3A
LRP6,IGFBP4
LRP6,DVL1
LRP6,CTNNB1
LRP6,FZD1
LRP6,FZD7
LRP6,DKK1
LRP6,KREMEN2
LMNB1,TMPO
LMNB1,ZWINT
LMNB1,EMD
LMNB1,LMNB2
LMNB1,SYNE2
LMNB1,LBR
LMNB1,SUN2
LMNB1,SYNE1
LMNB1,SUN1
LMNB1,LMNA
SNCAIP,SIAH1
SNCAIP,SIAH2
SNCAIP,SNCA
SNCAIP,PRKN
REXO5,REXO1
REXO5,REXO2
XYLT1,XYLT2
XYLT1,SDC1
DNAH3,DNAH8
DNAH3,WDR63
DNAH3,DNAI2
DNAH3,CASC1
DNAH3,DNAH17
DNAH3,DNAH7
DNAH3,DNAH1
DNAH3,CFAP70
DNAH3,DNAH2
DNAH3,DNAL1
DNAH3,CCDC114
DNAH3,DNAH5
DNAH3,WDR78
GDE1,RGS16
NUP133,NUP35
NUP133,SEH1L
NUP133,NUP93
NUP133,RANBP2
NUP133,POM121
NUP133,NUP153
NUP133,SEC13
NUP133,NUP188
NUP133,NUP107
NUP133,NDC1
NUP133,NUP85
NUP133,NUP210
NUP133,NUP43
NUP133,NUP54
NUP133,NUP50
NUP133,AHCTF1
NUP133,NUP88
NUP133,NUP205
NUP133,AAAS
NUP133,NUP160
NUP133,NUP37
NUP133,NUP62
NUP133,NUP58
NUP133,NUP214
NUP133,NUP98
NUP133,POM121C
NUP133,NUP155
NUAK1,STK11
NUAK1,USP9X
VWF,GP1BA
VWF,VTN
VWF,PF4
VWF,GP1BB
VWF,SELP
VWF,F8
VWF,GP6
VWF,LGALS3
VWF,GP5
VWF,ADAMTS13
VWF,ITGAV
VWF,GP9
VWF,FN1
VWF,CXCL8
VWF,COL1A1
VWF,F3
VWF,ITGB3
VWF,ITGA2B
LPCAT3,MBOAT1
LPCAT3,LPCAT1
LPCAT3,MBOAT2
LPCAT3,LPCAT4
LPCAT3,LPCAT2
HEXB,HEXD
HEXB,HEXA
HEXB,B3GALNT1
HEXB,B4GALNT1
UBE2K,HTT
UBE2K,UBA52
UBE2K,RPS27A
UBE2K,UBE2N
UBE2K,UBB
UBE2K,UBE2I
UBE2K,UBC
UBE2K,UBE2V1
UBE2K,BRCA1
KLF3,CTBP2
KLF3,CTBP1
CASQ2,RYR1
CASQ2,CASQ1
CASQ2,ASPH
CASQ2,RYR2
CASQ2,RYR3
CASQ2,TRDN
PPP2R5A,PPP2R1B
PPP2R5A,ARRB1
PPP2R5A,PPP2CB
PPP2R5A,PPP2R1A
PPP2R5A,NKD1
PPP2R5A,PPP4R1
PPP2R5A,PPP2R5B
PPP2R5A,PPP2CA
PPP2R5A,PPP4R2
PPP2R5A,PPP3R1
PPP2R5A,BUB1B
PPP2R5A,PPP2R5E
PPP2R5A,AXIN1
PPP2R5A,PPP2R2D
PPP2R5A,PPP2R3B
PPP2R5A,ARRB2
PPP2R5A,PPP2R3A
PPP2R5A,PPP2R5C
PPP2R5A,SGO1
PPP2R5A,PPP2R2A
PPP2R5A,PPP2R5D
PPP2R5A,PPP3CB
PPP2R5A,PTPA
PPP2R5A,PPP3CA
TRAF5,RIPK1
TRAF5,CD40
TRAF5,RNF31
TRAF5,TNFRSF1A
TRAF5,TNFRSF8
TRAF5,FADD
TRAF5,MAVS
TRAF5,TBK1
TRAF5,SHARPIN
TRAF5,LTBR
TRAF5,TNFRSF14
TRAF5,BIRC3
TRAF5,BIRC2
TRAF5,TRAF2
TRAF5,TRAF3
TRAF5,XIAP
TRAF5,RBCK1
TRAF5,TRAF6
TRAF5,TRADD
PPP2R3C,ARRB1
PPP2R3C,ITIH4
PPP2R3C,ARRB2
PSMA6,PSMB4
PSMA6,PSMD1
PSMA6,PSMG2
PSMA6,PSMC6
PSMA6,UBB
PSMA6,PSMA3
PSMA6,AKIRIN2
PSMA6,PSMB11
PSMA6,PSME4
PSMA6,PSMD7
PSMA6,PSMC5
PSMA6,PSMC3
PSMA6,UBA52
PSMA6,PSMB2
PSMA6,RPS27A
PSMA6,POMP
PSMA6,PSMB1
PSMA6,PSMD13
PSMA6,UBQLN4
PSMA6,PSMC4
PSMA6,PSMD4
PSMA6,PSMC2
PSMA6,PSMB8
PSMA6,PSMA2
PSMA6,NEDD8
PSMA6,PSMB9
PSMA6,PSME2
PSMA6,ADRM1
PSMA6,PSMB10
PSMA6,PSMD8
PSMA6,PSMD14
PSMA6,PSMD6
PSMA6,DESI1
PSMA6,PSMD11
PSMA6,PSMB3
PSMA6,PSME1
PSMA6,PSMD2
PSMA6,PSMA1
PSMA6,PSMA8
PSMA6,PSMA5
PSMA6,PSMB5
PSMA6,USP14
PSMA6,PSMA4
PSMA6,UBD
PSMA6,PSMB6
PSMA6,PSMD3
PSMA6,UCHL5
PSMA6,PSMC1
PSMA6,PSMF1
PSMA6,PSMA7
PSMA6,UBC
PSMA6,PSMB7
PSMA6,PSMD12
MAN2A1,MAN2A2
USP22,TAF2
USP22,TAF12
USP22,SUPT20H
USP22,TAF7
USP22,TAF9
USP22,TAF6L
USP22,SUPT3H
USP22,H2BC21
USP22,DR1
USP22,TADA2A
USP22,WDR5
USP22,MBIP
USP22,TRRAP
USP22,KAT2B
USP22,SUPT7L
USP22,YEATS2
USP22,SGF29
USP22,POLE4
USP22,ENY2
USP22,SAP130
USP22,ATXN7
USP22,TADA3
USP22,H2AC20
USP22,ATXN7L3
USP22,TAF9B
USP22,TAF5
USP22,TAF10
USP22,KAT2A
USP22,TADA2B
USP22,POLE3
USP22,TADA1
USP22,MAP3K7
USP22,TAF6
USP22,TAF5L
USP22,ZZZ3
USP22,ATXN7
USP22,KAT14
USP22,TAF4
B9D1,TCTN1
B9D1,CC2D2A
B9D1,TMEM17
B9D1,TMEM216
B9D1,TMEM67
B9D1,MKS1
B9D1,TCTN2
B9D1,TMEM107
B9D1,CEP290
B9D1,AHI1
B9D1,TMEM231
B9D1,TCTN3
B9D1,B9D2
SPECC1,HDAC2
MSMO1,ERG28
MSMO1,HSD17B7
CLCN3,MMP2
ICE2,SUPT5H
ICE2,RTF1
ICE2,ELP4
ICE2,AFF1
ICE2,MLLT3
ICE2,EAF1
ICE2,ELL2
ICE2,PAF1
ICE2,SUPT4H1
ICE2,LEO1
ICE2,NUFIP1
ICE2,ELL3
ICE2,EAF2
ICE2,NELFCD
ICE2,ERCC6
ICE2,ICE1
ICE2,ELOA
ICE2,PEX2
ICE2,CTR9
ICE2,ZNF346
ICE2,ELOB
ICE2,MLLT1
ICE2,ELOC
ICE2,ELL
ICE2,ELP2
ICE2,NELFE
ICE2,CDC73
ICE2,TTF2
ICE2,CCNT2
ICE2,CDK9
ICE2,TCEA2
ICE2,ZC3H8
ICE2,CCNT1
ICE2,WDR61
ICE2,NELFA
ICE2,AFF4
ICE2,NELFB
RORA,EP300
RORA,FZD2
RORA,RORC
RORA,WNT11
RORA,KAT5
RORA,WNT5A
RORA,NRIP1
RORA,RORB
RORA,PPARGC1A
POMT2,POMT1
AP5M1,AP2A1
AP5M1,SYNRG
AP5M1,AP4S1
AP5M1,AP1S1
AP5M1,AP2B1
AP5M1,AFTPH
AP5M1,AP4B1
AP5M1,AP1S2
AP5M1,AP4M1
AP5M1,AP3S1
AP5M1,AP5S1
AP5M1,AP4E1
AP5M1,AP5B1
AP5M1,AP2M1
AP5M1,AP3M2
AP5M1,SGIP1
AP5M1,AP2A2
AP5M1,AP3S2
AP5M1,AP5Z1
AP5M1,AP2S1
IPO5,RAN
IPO5,IRF3
IPO5,SENP3
PALB2,NDUFA12
PALB2,RAD51
PALB2,NDUFA6
PALB2,NDUFS3
PALB2,SEM1
PALB2,FASN
PALB2,NDUFB7
PALB2,NDUFB8
PALB2,BARD1
PALB2,FANCD2
PALB2,NDUFA2
PALB2,NDUFA5
PALB2,NDUFV1
PALB2,MT-ND4L
PALB2,NDUFS7
PALB2,FANCI
PALB2,MT-ND1
PALB2,RNF168
PALB2,NDUFB3
PALB2,NDUFB10
PALB2,NDUFS8
PALB2,RAD51C
PALB2,NDUFS4
PALB2,MT-ND3
PALB2,NDUFV2
PALB2,BRCA2
PALB2,MT-ND2
PALB2,MT-ND4
PALB2,MORF4L1
PALB2,NDUFA8
PALB2,BRCA1
PALB2,BRIP1
PALB2,NDUFB6
PALB2,NDUFB5
PALB2,NDUFS6
PALB2,MT-ND5
PALB2,KEAP1
PALB2,NDUFA13
PALB2,NDUFB9
PALB2,AASDH
PALB2,RBBP8
PALB2,NDUFS2
PALB2,NDUFS1
PALB2,RAD51AP1
DSG2,DSC3
DSG2,DSC2
DSG2,DSP
DSG2,JUP
DSG2,PKP2
LPIN2,PLPP4
LPIN2,LPIN1
LPIN2,LPIN3
LPIN2,PLPP3
LPIN2,PLPP5
LPIN2,PLPP2
NDC80,SPDL1
NDC80,BOD1
NDC80,MIS12
NDC80,ZWINT
NDC80,TUBB2B
NDC80,DSN1
NDC80,SKA3
NDC80,NUF2
NDC80,PMF1
NDC80,BUB1B
NDC80,PLK1
NDC80,NSL1
NDC80,SKA2
NDC80,CENPF
NDC80,KNL1
NDC80,CCNB1
NDC80,SPC24
NDC80,BUB1
NDC80,CKAP5
NDC80,NEK2
NDC80,SPC25
NDC80,SMC1A
NDC80,SKA1
NDC80,TUBA1A
THOC1,THOC3
THOC1,THOC2
THOC1,ZC3H11A
THOC1,POLDIP3
THOC1,FYTTD1
THOC1,THOC6
THOC1,CHTOP
THOC1,CYLD
THOC1,DDX39A
THOC1,THOC7
THOC1,SAP30BP
THOC1,THOC5
THOC1,ALYREF
THOC1,SARNP
THOC1,GLI2
THOC1,DDX39B
USP14,PSMD13
USP14,UBA52
USP14,PSMB2
USP14,RPS27A
USP14,PSMB1
USP14,PSMC3
USP14,PSMD5
USP14,PSMA2
USP14,PSMD4
USP14,PSMC2
USP14,PSMC4
USP14,PSMA3
USP14,UBB
USP14,PSMC6
USP14,PSMD1
USP14,PSMB4
USP14,PSMD7
USP14,PSMC5
USP14,ERN1
USP14,PSMD10
USP14,PSMB6
USP14,PSMA4
USP14,PSMA5
USP14,PSMB5
USP14,PSMA1
USP14,TRIM14
USP14,SEM1
USP14,PSMD12
USP14,UBC
USP14,PSMB7
USP14,PSMC1
USP14,PSMA7
USP14,PSMD3
USP14,UCHL5
USP14,PSMD8
USP14,ADRM1
USP14,PSMD2
USP14,PSMA6
USP14,PSMB3
USP14,PSMD6
USP14,PSMD14
USP14,PSMD11
HERC2,MAPK6
HERC2,PIAS4
HERC2,RNF8
HERC2,UBE2N
HERC2,USP35
HERC2,DOCK10
HERC2,MYT1
SLC7A5,SLC7A8
SLC7A5,LLGL2
SLC7A5,SLC3A1
SLC7A5,SLC3A2
CYBA,RAC3
CYBA,NCF2
CYBA,RAC2
CYBA,NOX4
CYBA,NCF4
CYBA,NOX3
CYBA,CYBB
CYBA,RAP1A
CYBA,NOXA1
CYBA,NOX1
CYBA,AKT1
CYBA,NOX5
CYBA,POLDIP2
CYBA,ENSG00000277856
CYBA,DUOX2
CYBA,DUOX1
CYBA,NOXO1
CYBA,RAC1
CYBA,NCF1
ARL1,GCC2
ARL1,GOLGA4
ARL1,ARFGEF1
ARL1,ARFIP2
UTP20,RPS12
UTP20,NOP14
UTP20,RPS11
UTP20,WDR75
UTP20,RCL1
UTP20,RIOK2
UTP20,RPS7
UTP20,UTP18
UTP20,PWP2
UTP20,RPS2
UTP20,KRR1
UTP20,C1orf131
UTP20,NGDN
UTP20,UTP4
UTP20,RSL1D1
UTP20,XRCC5
UTP20,BMS1
UTP20,NOL11
UTP20,RRP7A
UTP20,FBLL1
UTP20,RIOK1
UTP20,IMP3
UTP20,RPS15A
UTP20,NOL10
UTP20,AATF
UTP20,NAT10
UTP20,UTP14A
UTP20,RPS28
UTP20,HEATR1
UTP20,NOP58
UTP20,DDX47
UTP20,RRP9
UTP20,PDCD11
UTP20,UTP14C
UTP20,RIOK3
UTP20,PNO1
UTP20,BOP1
UTP20,WDR46
UTP20,UTP25
UTP20,WDR3
UTP20,NOL7
UTP20,MPHOSPH10
UTP20,DCAF13
UTP20,UTP6
UTP20,PRKDC
UTP20,DHX37
UTP20,RPS6
UTP20,UTP15
UTP20,PES1
UTP20,WDR43
UTP20,RPS9
UTP20,EMG1
UTP20,IMP4
UTP20,BYSL
UTP20,NOC4L
UTP20,RPS4X
UTP20,RPS27
UTP20,FBL
UTP20,DDX49
UTP20,TBL3
UTP20,RPS16
UTP20,LOC102724159
UTP20,WDR36
UTP20,WDR12
UTP20,RPS27A
UTP20,SNU13
UTP20,RPS23
UTP20,RPS14
UTP20,DDX52
UTP20,RPS3A
UTP20,RPS24
UTP20,DNTTIP2
UTP20,RPS19BP1
UTP20,UTP3
UTP20,NOP56
UTP20,RPS19
UTP20,DIMT1
UTP20,RPS17
UTP20,EXOSC10
UTP20,NOL6
UTP20,RPS18
UTP20,UTP11
UTP20,RPS8
UTP20,FCF1
UTP20,RPS13
UTP20,RPS5
COX10,MT-CO1
COX10,MT-CO3
TNFRSF13B,MYD88
TNFRSF13B,TNFRSF13C
TNFRSF13B,TNFSF13B
TNFRSF13B,TRAF6
TNFRSF13B,TNFSF13
TNFRSF13B,CD40LG
TNFRSF13B,CAMLG
KPNA3,KPNA1
KPNA3,KPNB1
KPNA3,KPNA2
KPNA3,RAN
KPNA3,KPNA4
KPNA3,RCC1
KPNA3,KPNA6
MPP5,PARD6B
MPP5,MPDZ
MPP5,MPP4
MPP5,CRB1
MPP5,PARD6G
MPP5,PATJ
MPP5,CRB2
MPP5,CRB3
MPP5,LIN7A
MPP5,LIN7C
MPP5,PARD6A
MPP5,AMOT
CDK2AP1,CHD3
CDK2AP1,HDAC1
CDK2AP1,MTA1
CDK2AP1,GATAD2A
CDK2AP1,GATAD2B
CDK2AP1,RBBP4
CDK2AP1,RBBP7
SCARB1,PDZK1
SCARB1,FABP1
SCARB1,CD81
SCARB1,APOB
SCARB1,FYN
SCARB1,APOA1
SCARB1,FCGR3B
SCARB1,SAA1
SCARB1,ALB
SCARB1,CD47
SCARB1,LYN
SCARB1,CAV1
SCARB1,TLR4
SCARB1,KDR
SCARB1,TLR6
SCARB1,THBS1
SCARB1,FCGR3A
SCARB1,TLR2
SCARB1,CD19
SCARB1,TLR1
SCARB1,APOE
SCARB1,THBS2
RTRAF,RTCB
RTRAF,FAM98C
RTRAF,FAM98A
RTRAF,C2orf49
RTRAF,ZBTB8OS
RTRAF,DDX1
RTRAF,FAM98B
SLC6A4,HTR1A
SLC6A4,STX1A
UTP6,NOL10
UTP6,RPS15A
UTP6,UTP14A
UTP6,RPS28
UTP6,NAT10
UTP6,AATF
UTP6,NOL11
UTP6,BMS1
UTP6,UTP4
UTP6,RSL1D1
UTP6,NGDN
UTP6,IMP3
UTP6,RRP7A
UTP6,FBLL1
UTP6,UTP18
UTP6,PWP2
UTP6,KRR1
UTP6,C1orf131
UTP6,WDR75
UTP6,NOP14
UTP6,RPS11
UTP6,UTP20
UTP6,RPS12
UTP6,RPS7
UTP6,RCL1
UTP6,UTP15
UTP6,RPS6
UTP6,DHX37
UTP6,RPS9
UTP6,WDR43
UTP6,WDR3
UTP6,MPHOSPH10
UTP6,NOL7
UTP6,DCAF13
UTP6,WDR46
UTP6,PNO1
UTP6,NOP58
UTP6,HEATR1
UTP6,PDCD11
UTP6,UTP14C
UTP6,RRP9
UTP6,WDR36
UTP6,RPS16
UTP6,TBL3
UTP6,LOC102724159
UTP6,NOC4L
UTP6,BYSL
UTP6,FBL
UTP6,RPS4X
UTP6,RPS27
UTP6,IMP4
UTP6,EMG1
UTP6,UTP11
UTP6,NOL6
UTP6,RPS18
UTP6,RPS5
UTP6,RPS13
UTP6,FCF1
UTP6,RPS8
UTP6,RPS19
UTP6,NOP56
UTP6,RPS17
UTP6,DIMT1
UTP6,EXOSC10
UTP6,UTP3
UTP6,RPS19BP1
UTP6,RPS3A
UTP6,DNTTIP2
UTP6,RPS24
UTP6,RPS27A
UTP6,RPS14
UTP6,SNU13
UTP6,RPS23
PSMD11,PSMB3
PSMD11,DESI1
PSMD11,PSMD6
PSMD11,PSMD14
PSMD11,PSMD2
PSMD11,PSMD9
PSMD11,PSMA6
PSMD11,PSMB9
PSMD11,PSMD8
PSMD11,ADRM1
PSMD11,PSMC1
PSMD11,PSMA7
PSMD11,PSMD3
PSMD11,UCHL5
PSMD11,PSMD12
PSMD11,SEM1
PSMD11,UBC
PSMD11,PSMB7
PSMD11,PSMA5
PSMD11,PSMB5
PSMD11,PSMA1
PSMD11,PSME3
PSMD11,PSMB6
PSMD11,USP14
PSMD11,PSMA4
PSMD11,PSMD10
PSMD11,PSMC5
PSMD11,PSMD7
PSMD11,PSMD1
PSMD11,PSMB4
PSMD11,PSMA3
PSMD11,UBB
PSMD11,PSMC6
PSMD11,PSMC4
PSMD11,PSMD5
PSMD11,PSMA2
PSMD11,PSMD4
PSMD11,PSMC2
PSMD11,UBA52
PSMD11,RPS27A
PSMD11,PSMB1
PSMD11,PSMB2
PSMD11,PSMC3
PSMD11,PSMD13
PSMD11,UBQLN4
TAOK1,TAOK3
TAOK1,TAOK2
TAOK1,S100A8
ALDH2,ALDH1B1
ALDH2,ALDH3A2
ERP29,HSP90B1
NAA25,PAK4
NAA25,NAA20
NAA25,NAA30
CHRNB4,CHRNA7
CHRNB4,CHRND
CHRNB4,CHRNA4
CHRNB4,CHRNB2
CHRNB4,CHRNE
CHRNB4,CHRNA5
CHRNB4,CHRNA2
CHRNB4,CHRNA9
CHRNB4,CHRNB1
CHRNB4,CHRNA6
CHRNB4,CHRNB3
CHRNB4,CHRNA3
CDH1,FLOT1
CDH1,RPL27A
CDH1,PTEN
CDH1,RPS4X
CDH1,CDH12
CDH1,RPL18
CDH1,CTNNA3
CDH1,RPL9
CDH1,FLOT2
CDH1,OCLN
CDH1,RPS14
CDH1,ETF1
CDH1,RPS4Y1
CDH1,JUP
CDH1,RPS15A
CDH1,RPS3
CDH1,PMP2
CDH1,RPL7
CDH1,RPS20
CDH1,RPS10
CDH1,ENSG00000260836
CDH1,ITGA1
CDH1,RPL37A
CDH1,NF2
CDH1,F11R
CDH1,SLC6A3
CDH1,NECTIN1
CDH1,RPL28
CDH1,RPS16
CDH1,RPS10-NUDT3
CDH1,RPL18A
CDH1,PSEN1
CDH1,RPS29
CDH1,RPL39
CDH1,RPS27
CDH1,ERVW-1
CDH1,RPL13
CDH1,RPS17
CDH1,RPL30
CDH1,RPL17
CDH1,ERV3-1
CDH1,RPS8
CDH1,RPL7A
CDH1,RPS13
CDH1,NUMB
CDH1,RPL3
CDH1,RPS23
CDH1,SOX15
CDH1,RPS3A
CDH1,ERVFRD-1
CDH1,RPL21
CDH1,RPS25
CDH1,RPL36
CDH1,MET
CDH1,RPS11
CDH1,CBLL1
CDH1,FAU
CDH1,IQGAP1
CDH1,RPS9
CDH1,RPL34
CDH1,RPL15
CDH1,APC
CDH1,CTNND1
CDH1,RPL11
CDH1,ERBB2
CDH1,CDH5
CDH1,RPL32
CDH1,AFDN
CDH1,RPS21
CDH1,RPL35
CDH1,ANGPTL6
CDH1,KLRG1
CDH1,RPL6
CDH1,RPL10L
CDH1,RACK1
CDH1,CDH3
CDH1,RPL12
CDH1,RPS5
CDH1,RPS18
CDH1,RPL26L1
CDH1,RPL4
CDH1,ITGB7
CDH1,UBA52
CDH1,CTNNA1
CDH1,RPL38
CDH1,NUMBL
CDH1,RPSA
CDH1,SCRIB
CDH1,AJAP1
CDH1,RPS28
CDH1,SKP2
CDH1,RPS15
CDH1,RPL24
CDH1,RPS7
CDH1,RPS12
CDH1,S100A8
CDH1,ITGAE
CDH1,EGFR
CDH1,RPL19
CDH1,RPS26
CDH1,RPS2
CDH1,RPL13A
CDH1,RPL8
CDH1,RPS6
CDH1,RPL10
CDH1,RPL35A
CDH1,CORO1C
CDH1,RPL31
CDH1,RPL10A
CDH1,CDH8
CDH1,RPL5
CDH1,RPL27
CDH1,RPL14
CDH1,RPL29
CDH1,RPL23
CDH1,TRIM21
CDH1,CTNNA2
CDH1,RPS19
CDH1,RPL26
CDH1,RPL36A
CDH1,SLCO6A1
CDH1,TJP1
CDH1,RPS27A
CDH1,RPS24
CDH1,RPL23A
CDH1,CTNNB1
CDH1,RPL37
CDH1,VCL
CDH1,RPL22
CDH1,APC2
CDH1,RPL36AL
CDH1,CDH2
CDH1,SRC
CDH1,RPL17-C18orf32
CDH1,RPLP0
AARS1,AARS2
VAC14,APP
VAC14,PIKFYVE
VAC14,WIPI1
VAC14,FIG4
ARG2,ARG1
ARG2,IGLL5
ARG2,ENSG00000277836
ARG2,ENSG00000277856
IL17B,IL17RB
IL17B,IL17RE
NDST1,EXT2
CSNK1A1,RPS6
CSNK1A1,GSK3A
CSNK1A1,SMO
CSNK1A1,CACYBP
CSNK1A1,RPS28
CSNK1A1,RPS15A
CSNK1A1,RPS15
CSNK1A1,RPS7
CSNK1A1,RPS12
CSNK1A1,LTV1
CSNK1A1,RPS5
CSNK1A1,RPS18
CSNK1A1,AXIN2
CSNK1A1,RPS14
CSNK1A1,RRP12
CSNK1A1,CTNNBIP1
CSNK1A1,TSR1
CSNK1A1,AMER1
CSNK1A1,RPS4X
CSNK1A1,AXIN1
CSNK1A1,RPS9
CSNK1A1,APC
CSNK1A1,FAU
CSNK1A1,PNO1
CSNK1A1,CTNNB1
CSNK1A1,RPS25
CSNK1A1,BTRC
CSNK1A1,CRBN
CSNK1A1,FAM207A
CSNK1A1,RPS11
CSNK1A1,SIAH1
CSNK1A1,RPS8
CSNK1A1,RPS13
CSNK1A1,GSK3B
CSNK1A1,RPS17
CSNK1A1,BUD23
CSNK1A1,RPS19
CSNK1A1,GRK2
CSNK1A1,RPS27A
CSNK1A1,RPS23
CSNK1A1,RPS3A
CSNK1A1,RPS24
CSNK1A1,MDM4
CSNK1A1,RPS16
CSNK1A1,RPS27
CSNK1A1,TRMT112
CSNK1A1,BYSL
CSNK1A1,MDM2
PDGFRB,PTEN
PDGFRB,FYN
PDGFRB,HTN1
PDGFRB,PTPN11
PDGFRB,PDGFB
PDGFRB,PLCG1
PDGFRB,PDGFD
PDGFRB,SLC9A3R1
PDGFRB,ERBB2
PDGFRB,NCK2
PDGFRB,PDGFC
PDGFRB,GRB2
PDGFRB,RASA1
PDGFRB,STAT3
PDGFRB,PDGFA
PDGFRB,KDR
PDGFRB,PDGFRA
PDGFRB,GRB7
PDGFRB,PIK3R2
PDGFRB,EGFR
PDGFRB,PIK3R1
PDGFRB,STAT5A
PDGFRB,TYK2
PDGFRB,RAPGEF1
PDGFRB,NCK1
PDGFRB,JAK2
PDGFRB,SRC
PDGFRB,STAT1
PFDN1,TCP1
