grn_method,buenrostro18-10pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-10pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-20pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-30pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-40pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-50pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-60pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-70pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-80pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-90pct-cells-100pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-10pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-20pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-30pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-40pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-50pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-60pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-70pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-80pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-90pct-reads_STRING12_1000TFs,buenrostro18-100pct-cells-100pct-reads_STRING12_1000TFs
GENIE3,0.5626135732785777,0.5996610375198684,0.6201755801534237,0.6118038811883558,0.6407432892277758,0.6515861112235141,0.6424365064660037,0.6842635064557041,0.6788571119940179,0.6831026661661981,0.5721469941010066,0.6095240240809516,0.606815962270695,0.6552268084270568,0.6468547426347377,0.6477354975854631,0.6713947063404496,0.6688971000677462,0.6897634378302104,0.6799735451268389,0.5791715861599316,0.592279072579453,0.6260879463593383,0.6355823077930627,0.6655856466713621,0.6734621377692195,0.6553755080602346,0.6706386855065807,0.676471290712968,0.6769376780644227,0.5919434690636145,0.627925008128015,0.6327799441152588,0.6326887213577446,0.6299153705321022,0.63679078548676,0.6618690747701836,0.6496937126186961,0.6722576275993709,0.6735665028790163,0.5956419742478221,0.6170047032390892,0.6148074091817011,0.6405378011031692,0.6295802756803284,0.6401025033318467,0.6481966315804776,0.6731827314734609,0.6596625003695407,0.6693581413319681,0.5885046774113168,0.5979808347132491,0.6112347763883128,0.6354836549205016,0.6299564311339931,0.6228442362698681,0.6529210858407514,0.6637695398893727,0.6575698355212959,0.6702740462132055,0.597137966863604,0.6230373434293729,0.625973678469229,0.6194913722108751,0.6357075610384402,0.6483809366196395,0.6423285646630749,0.6517022488967406,0.6665866864270682,0.6665806681964117,0.5863617509252572,0.5996347649382473,0.6079106818766997,0.6288041941445478,0.631588192412703,0.6489184291466528,0.6568513058718718,0.6631767754697958,0.6665321015505714,0.6719924445523335,0.5915940420196754,0.5993494628345388,0.6319860460310285,0.6223875605005811,0.6455594084419944,0.6554289651957115,0.6502269270641466,0.6608775094482708,0.6635734910078173,0.6732434469858096,0.6110873649786683,0.610020349590689,0.6226918155048469,0.6310414369902013,0.6407693092418902,0.6544659722363426,0.6504502896339049,0.653983012728191,0.6663600057275717,0.6725865694066606
GRNBOOST2,0.5490659120401258,0.5613006736160935,0.5911266768696626,0.5961750313464413,0.6127057026022827,0.6371705685878772,0.6206508890862901,0.6610292649209123,0.6612963565576424,0.6596893696517607,0.5585857668806101,0.588891492743863,0.5844649548739643,0.6307476781788446,0.6315867704567804,0.6390578519017733,0.6613117464931103,0.6563866480152682,0.6820550333516102,0.6683846003829408,0.5527525587758034,0.5667437668631006,0.6015195434309641,0.6195971830530644,0.6454798185191875,0.6634998930238291,0.6428470538949563,0.6660358863566148,0.6723857948229276,0.6713861719782892,0.553526841896751,0.5912210477088286,0.6275756063156805,0.6279311298778274,0.6206907080573201,0.6265602327929256,0.6488331313437957,0.6390858147073891,0.6713578271974301,0.6658467487867278,0.5796769932920367,0.5929388670199742,0.601407102680487,0.6324123626043083,0.6255005531555565,0.6330775452783941,0.6434558384318558,0.666273855202616,0.6520451468706118,0.6617460167955849,0.5811560617217812,0.5870289926062022,0.6040827489627121,0.6293623028760236,0.6319010616769031,0.6225620974399478,0.6488846234304758,0.6603276609132287,0.6510676279790595,0.6712020120364279,0.5677943740713783,0.6062985298784412,0.5990170738748288,0.6191470277880898,0.6381521031555847,0.6463710591847037,0.6443785404890956,0.6536357869438024,0.6654441326729484,0.664391031447947,0.5739952574161032,0.5933196825841636,0.6006049602611297,0.6181629221228703,0.6297706935330016,0.6418526060871399,0.6588441424719426,0.6633199154159123,0.6649717606334345,0.6745605939801244,0.5832439276496828,0.5982531333878168,0.6194847946053226,0.6188800647786596,0.6415790431696411,0.6535705947747318,0.6525352291419179,0.6559385184308744,0.6660933186049465,0.6779454298302432,0.5786478300392333,0.5915747473808923,0.6141411172560555,0.6205635145225982,0.6416544998335156,0.6527974946745531,0.6463582894691399,0.6578677548533731,0.6669240172704579,0.6748827965731222
PIDC,0.5516408482730184,0.5946377964978561,0.6240389413164439,0.6001298724416161,0.6315027736399592,0.6513275353904212,0.6444165240363451,0.6870219980647339,0.6884014344422793,0.6964213370056014,0.5654452126741435,0.6015629771554318,0.60583927184618,0.6509815830323336,0.6522285232985066,0.6610916622068223,0.6803154828560763,0.6791438068650876,0.7023016053142237,0.6918277963070403,0.5742088718955022,0.5820816716406004,0.6247811902779762,0.6375941300178066,0.676029760829719,0.6843120340188246,0.6695891443610797,0.6778037862737144,0.6883746624157141,0.6924374706667458,0.5910074512928146,0.6259534213899441,0.6368119366114223,0.6402160348677338,0.645978631177893,0.6503878003014084,0.6813898645069052,0.666122631210974,0.6922378307656634,0.6915542664832528,0.6029455956597352,0.6169439587815044,0.623635161167036,0.6499097780968249,0.6422032332676563,0.6524325132756262,0.6556173674186558,0.6922760858634419,0.6739389110189411,0.6891386526218071,0.5831380253904593,0.6010116608436574,0.619197815298048,0.6564554700307221,0.6475120606104849,0.6380950987402346,0.6660110475031191,0.6838840776429569,0.6806721703819226,0.6913094844264891,0.5911299451550412,0.6273750133787551,0.6346670165943544,0.633664393256568,0.6614258293777964,0.6706050049470373,0.6543140945516006,0.6661642143719663,0.69144856496095,0.6826499739243787,0.5784860342485626,0.6025690746034883,0.6158161789976146,0.6504873984012365,0.6450060770546663,0.6671416717219989,0.6789763899928373,0.6876187784802331,0.6884783632849296,0.6969407811804276,0.5897993958259071,0.6051007175743954,0.6497225711626583,0.6362301760343919,0.6665925246750357,0.6700971539704181,0.6693996977641642,0.6775944054427945,0.6851217958725442,0.6963097429821299,0.6075699246158064,0.6150740189649537,0.6437056534792219,0.6458045701780737,0.6637759448529926,0.6722237068871183,0.6731820274664332,0.6817455770082438,0.6877036858089064,0.6902329282008237
